key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2234,4612,80,0,61413,71," A Fertile Blend",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,4613,80,0,61413,71," The Hunger Pangs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,4614,80,0,61413,71," The Robot and the Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,4615,80,0,61413,71," Using Their Heads",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,4616,80,0,61413,71," Working Up a Thirst",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,4617,80,0,61413,71," I'll Fish It Myself",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,4618,80,0,61413,71," Sold Out",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,4619,80,0,61413,71," A Grebuloff Out of Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,4620,80,0,61413,71," A Taste of the Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,4621,80,0,61413,71," It's Electric!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,4622,80,0,61413,71," Ea Epicurious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,4623,80,0,61413,71," I, Omicron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,4624,80,0,61413,71," Guardians of the Galaxy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,4625,80,0,61413,71," Corporeal Hand to Proverbial Mouth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,4626,80,0,61413,71," Mush for Miw Miisv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,4627,80,0,61413,71," Corporeal Comforts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,4628,80,0,61413,71," Remote Debugging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,4629,80,0,61413,71," A Light in the Dark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,4630,80,0,61413,71," Reclaiming the Taste of Home",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,4631,80,0,61413,71," Not Forgotten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,4632,80,0,61413,71," Checking for Cavities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,4633,80,0,61413,71," Brainstorm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,4634,80,0,61413,71," The Lost World",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,4681,80,0,61419,72," Must Be Dreaming(way)",3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,4682,80,0,61419,72," The Incredible Machines",3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,4683,80,0,61419,72," Too Few Cooks",3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,4684,80,0,61419,72," Teamwork Makes the Dream Work",3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,4685,80,0,61419,72," A Million Malms Away",2946,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,4686,80,0,61419,72," Dreams Come True",3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,4687,80,0,61413,73," Don't Stop the Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,4688,80,0,61413,73," A Pipe Dream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,4689,80,0,61413,73," Money Makes the Moon Go Round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,4690,80,0,61413,73," Dancing King",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,4691,80,0,61413,73," Pieces of You",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,4692,80,0,61413,73," Underneath the Starry Lights",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,4693,80,0,61413,73," Carrotlight, Carrot Bright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,4694,80,0,61413,73," Pitch Perfect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,4695,80,0,61413,73," Clean Times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,4696,80,0,61413,73," A Sound Endeavor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,4697,80,0,61413,73," Prototypical Retrieval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,4698,80,0,61413,73," Always Wear Protection",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,4699,80,0,61413,73," Hare-raising Thrills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,4700,80,0,61413,73," Be Carrotful What You Wish For",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,4701,80,0,61413,73," Hungry for Knowledge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,4702,80,0,61413,73," No Chill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,4703,80,0,61413,73," Fungi Frustrations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,4704,80,0,61413,73," For Every Mouth, a Carrot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,4705,80,0,61413,73," Whisks for Whiskers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,4706,80,0,61413,73," Sets, Reps, and Loporrits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,4707,80,0,61413,73," Lunar Beats for Hopping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,4708,80,0,61413,73," Most Like It Sparkly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,4709,80,0,61413,73," Spatial Cleanse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,4710,80,0,61413,73," Clean Paws Make Good Artists",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,4711,80,0,61413,73," By the Muse Forsaken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,4712,80,0,61413,73," Art Is an Explosion!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,4713,80,0,61413,73," Craft, Craft, Fashion, Baby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,4714,80,0,61413,73," Sparking Artist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,1465,50,0,61411,74,"Call of the Wild (Twin Adder)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,1466,50,0,61411,74,"Call of the Wild (Maelstrom)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,1467,50,0,61411,74,"Call of the Wild (Immortal Flames)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,1468,50,0,61411,74,"Little Sylphs Lost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,1469,50,0,61411,74,"Clutching at Straws",557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,1470,50,0,61411,74,"Digging for Answers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,1471,50,0,61411,74,"Rattled in Ehcatl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,1472,50,0,61411,74,"Ash Not What Your Brotherhood Can Do for You",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,1473,50,0,61411,74,"Friends Forever",558,559,560,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,2382,60,0,61411,75,"When Good Dragons Go Bad",1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,2383,60,0,61411,75,"Who Was That Masked Man",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,2384,60,0,61411,75,"Lift Me to the Moon",1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2385,60,0,61411,75,"Eternity, Loyalty, Honesty",1355,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,3161,70,0,61411,76,"The Ananta Maid's Tail",1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,3162,70,0,61411,76,"Ruby Seas under Ruby Skies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,3163,70,0,61411,76,"Fish in a Barrel",1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,3164,70,0,61411,76,"What a Wonder-full World",1871,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,4787,90,0,61411,77,"Dinner and a Show",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,4788,90,0,61411,77,"A Dream Worth Chasing",3156,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,1475,60,0,61411,79,"The Paths We Walk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,1476,60,0,61411,79,"The Oaths We Swear",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,1477,60,0,61411,79,"The Legacies We Leave",1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,1478,60,0,61411,79,"The Triumphs We Share",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,1479,60,0,61411,79,"The Burdens We Bear",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,3750,80,0,61411,80,"One Final Journey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,4660,90,0,61411,81,"Shadowed Pasts",2962,2963,2964,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,4661,90,0,61411,81,"Shadowed Pasts Once More",3017,3018,3019,3020,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,1204,50,0,61419,82,"The Rise and Fall of Gentlemen",455,441,442,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,1205,50,0,61419,82,"Back in the Saddle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1206,50,0,61419,82,"After Her Own Heart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,1207,50,0,61419,82,"The Immaculate Deception",452,453,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,1315,50,0,61419,82,"The Science of Deduction",506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,1316,50,0,61419,82,"The Hammer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,1317,50,0,61419,82,"Manderville Men",507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,1318,50,0,61419,82,"The Three Collectors",508,509,512,513,510,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,1438,50,0,61419,82,"The Business of Betrothal",581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,1439,50,0,61419,82,"A Burst of Inspiration",582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,1440,50,0,61419,82,"Seeds of Rebellion",583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,1441,50,0,61419,82,"A Case of Indecency",584,585,586,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,166,50,0,61419,82,"Eight-armed and Dangerous",679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,202,50,0,61419,82,"What Price Victory",680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,203,50,0,61419,82,"The Trouble with Truffles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,204,50,0,61419,82,"The Coliseum Conundrum",681,645,646,682,662,683,684,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,490,50,0,61419,82,"Shades of Sil'dih",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,491,50,0,61419,82,"Sibling Strife",755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,492,50,0,61419,82,"Beneath the Mask",779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,493,50,0,61419,82,"Truths Untold",756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,502,50,0,61419,82,"Her Last Vow",757,780,766,767,768,782,758,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,2226,60,0,61419,83,"A Gentleman Falls, Rather than Flies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,2227,60,0,61419,83,"Don't Call It a Comeback",1158,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,2228,60,0,61419,83,"The Gigi Situation",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,2229,60,0,61419,83,"The Measure of a Mammet",1211,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,2369,60,0,61419,83,"A Gazebo to Call Our Own",1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,2370,60,0,61419,83,"Don't Trust Anyone over Sixty",1325,1326,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,2371,60,0,61419,83,"The Proud and the Pointy-eyed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,2372,60,0,61419,83,"If I Could Turn Back Time",1361,1368,1362,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,3008,70,0,61419,84,"A Hingan Tale: Nashu Goes East",1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,3020,70,0,61419,84,"Life Imitates Art Imitates Life",1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,3021,70,0,61419,84,"Of Wolves and Gentlemen",1663,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,3094,70,0,61419,84,"In the Eye of the Hingan",1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,3095,70,0,61419,84,"The Blade Mislaid",1792,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,3150,70,0,61419,84,"The Black Heart Beneath",1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,3151,70,0,61419,84,"Good Swords, Good Dogs",1856,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,3167,70,0,61419,84,"The Past Is Never Past",1851,1852,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,3168,70,0,61419,84,"Don't Do the Dewprism",1911,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,4542,90,0,61419,85,"The Sleeping Gentleman",2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,4543,90,0,61419,85,"A Soulful Reunion",2846,2847,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,4641,90,0,61419,85,"Lunar Conspiracy",2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,4642,90,0,61419,85,"The Imperfect Gentleman",2882,2883,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,4718,90,0,61419,85,"The Spectacle of Inspection",3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,4719,90,0,61419,85,"Generational Bonding",3011,3042,3012,3013,3014,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,4754,90,0,61419,85,"By Agents Unknown",3147,3074,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,4755,90,0,61419,85,"Not from Around Here",3076,3077,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,4799,90,0,61419,85,"Of Duplicity and Duplication",3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,4800,90,0,61419,85,"Gentlemen at Heart",3200,3141,3142,3201,3202,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,4652,90,0,61419,86," Make It a Manderville",2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,4653,90,0,61921,86," Make Another Manderville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,4725,90,0,61419,86," Well-oiled",3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,4726,90,0,61921,86," The Next Mander-level",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,4771,90,0,61419,86," A Spirited Reforging",3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,4772,90,0,61921,86," In Need of Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,4806,90,0,61419,86," Resonating with Perfection",3233,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,4807,90,0,61921,86," Positively Mandervillous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,5192,100,0,61411,87,"The Case of the Displaced Inspector",3519,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,5295,100,0,61411,87,"Wizened Testimony",3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,5296,100,0,61411,87,"The Case of the Fiendish Fugitives",3601,3602,3603,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,5378,100,0,61411,87,"A Vandal in the Wild",3707,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,5379,100,0,61411,87,"On the Trail of Destruction",3709,3710,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,5446,100,0,61411,87,"A Need for Speed",3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,5447,100,0,61411,87,"Meteorites and Meteor-wrongs",3805,3806,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,1435,50,0,61419,88,"Up in Arms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,1436,50,0,61419,88,"Trials of the Braves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,1462,50,0,61419,88,"Celestial Radiance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,1464,50,0,61419,88,"Star Light, Star Bright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,206,50,0,61419,88,"Mmmmmm, Soulglazed Relics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,356,50,0,61419,88,"Wherefore Art Thou, Zodiac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,357,50,0,61921,88,"A Ponze of Flesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,358,50,0,61921,88,"Labor of Love",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,359,50,0,61921,88,"Method in His Malice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,360,50,0,61921,88,"A Treasured Mother",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,361,50,0,61419,88,"His Dark Materia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,560,50,0,61419,88,"Rise and Shine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,561,50,0,61419,88,"The Vital Title",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,2287,50,0,61419,88,"The Vital Title",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,2211,60,0,61419,89,"An Unexpected Proposal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2212,60,0,61921,89," Soul without Life",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,2213,60,0,61921,89," Toughening Up",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,2214,60,0,61921,89," Coming into Its Own",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,2284,60,0,61921,89," Finding Your Voice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,2328,60,0,61921,89," A Dream Fulfilled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,2379,60,0,61921,89," Future Proof",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,2380,60,0,61921,89,"Seeking Inspiration",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,2381,60,0,61921,89,"Cut from a Different Cloth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,2396,60,0,61921,89," Born Again Anima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,2397,60,0,61921,89,"Some Assembly Required",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2398,60,0,61419,89,"Body and Soul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2403,60,0,61419,89,"Words of Wisdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,2404,60,0,61921,89," Best Friends Forever",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,3078,70,0,61419,90,"And We Shall Call It Eureka",1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,3834,80,0,61419,91,"Hail to the Queen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,3835,80,0,61419,91,"Path to the Past",2297,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,3836,80,0,61419,91,"The Bozja Incident",2299,2300,2301,2302,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,3844,80,0,61419,91," Fire in the Forge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,3845,80,0,61921,91," Resistance Is (Not) Futile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,3941,71,9,61419,91,"Where Eagles Nest",2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,3943,71,9,61419,91,"An Expected Engagement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,3944,71,9,61419,91,"Lost No Longer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,3945,71,9,61419,91,"On the Offensive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
