key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
58,"Cosmoliner Subterranean Radius Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Subterranean Radius Complete","The Cosmoliner has been extended across the entirety of Sinus Ardorum. Feel free to explore while we prepare for future projects!","With the Cosmoliner now fully extended, we can travel freely to every last corner of Sinus Ardorum! We thank you all for your cooperation!","Searchingway",18,False,158,49,0,241031,1404,18,17,6,1,2,3,5,6,7,8,9,0,0,0,0
59,"Preparation for Base Camp Facility Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Base Camp Facility Expansion","We are presently gathering materials to expand the Moongate Hub. Complete stellar missions to assist in our efforts!","Seeing as we now have the population of a small village, it's time our hub looked the part! Presently gathering materials for a truly stellar expansion!","Searchingway",18,False,158,50,0,241032,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
60,"Groundwork for Base Camp Facility Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Base Camp Facility Expansion","Projects are currently being scheduled for the Moongate Hub's final expansion. Stand by for upcoming opportunities!","Projects are currently being scheduled for the Moongate Hub's final expansion. We hope you will join our efforts!","Searchingway",18,False,158,51,0,241032,1451,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
61,"Base Camp Facility Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Base Camp Facility Expansion Underway","We have commenced the final expansion of the Moongate Hub. Hop over and help us out!","The final expansion of the Moongate Hub is now underway! Come and lend a paw!","Searchingway",18,False,158,52,0,241032,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
62,"Lunar Hopopolis Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for future exploration.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Lunar Hopopolis Complete","Thanks to the efforts of all, the Lunar Hopopolis has been completed. Feel free to explore while we prepare for future endeavors!","I present to you our interstellar port town: Lunar Hopopolis, home of the cosmic explorers! We thank you all for your cooperation!","Searchingway",19,False,158,53,0,241033,1403,18,18,6,1,2,3,5,6,7,8,9,0,0,0,0
63,"Lunar Development Initiative Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for future exploration.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Lunar Development Initiative Complete","Owing to myriad contributions by artisans like you, we have achieved every last objective outlined for Sinus Ardorum. Enjoy a well-earned rest, and stay alert for future updates!","Owing to myriad contributions by artisans like you, we have achieved every last objective outlined for Sinus Ardorum. You've made my dream come true!","Searchingway",19,False,158,54,0,241034,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
64,"Preparation for Beacon Camp Alpha Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Beacon Camp Alpha Expansion","We are presently gathering materials to expand Glassblowers' Beacon. Complete stellar missions to assist in our efforts!","The time is come to expand Glassblowers' Beacon! We ask that contributors procure the necessary materials.","Searchingway",0,False,168,1,0,241035,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
65,"Groundwork for Beacon Camp Alpha Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Beacon Camp Alpha Expansion","Projects are currently being scheduled for the expansion of Glassblowers' Beacon. Stand by for upcoming opportunities!","Work on Glassblowers' Beacon will commence shortly. We appreciate your patience!","Searchingway",0,False,168,1,0,241035,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
66,"Beacon Camp Alpha Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Beacon Camp Alpha Expansion Underway","We have commenced expansion of Glassblowers' Beacon. Hop over and help us out!","Come and join us at Glassblowers' Beacon, where we are expanding our cozy camp into something remarkable!","Searchingway",0,False,168,2,0,241035,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
67,"Beacon Camp Beta Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Beacon Camp Beta Complete","Thanks to the efforts of all, Glassblowers' Beacon now boasts significant upgrades. Feel free to explore while we prepare for future projects!","Glassblowers' Beacon has been successfully expanded! Well done, everyone!","Searchingway",1,False,168,3,0,241036,1478,126,0,6,2,3,4,0,0,0,0,0,0,0,0,0
68,"Preparation for Cosmoliner Alpha Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoliner Alpha Construction","We are presently gathering materials for a Cosmoliner circuit. Complete stellar missions to assist in our efforts!","Phaenna needs its own Cosmoliner! We ask that contributors procure the necessary materials.","Searchingway",1,False,168,4,0,241037,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
69,"Groundwork for Cosmoliner Alpha Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Cosmoliner Alpha Construction","Projects are currently being scheduled for the Cosmoliner's construction. Stand by for upcoming opportunities!","Work on the Cosmoliner will commence shortly. We appreciate your patience!","Searchingway",1,False,168,4,0,241037,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
70,"Cosmoliner Alpha Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Alpha Construction Underway","We have commenced construction of the Cosmoliner. Hop over and help us out!","Come and help us construct the main circuit of Phaenna's Cosmoliner!","Searchingway",1,False,168,4,0,241037,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
71,"Cosmoliner Beaconveil Filigree Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Beaconveil Filigree Complete","Thanks to the efforts of all, Phaenna now has its own Cosmoliner. Feel free to explore while we prepare for future projects!","Tired of endless jogging? Try riding the Cosmoliner today!","Searchingway",2,False,168,5,0,241038,1479,126,1,6,2,3,4,0,0,0,0,0,0,0,0,0
72,"Preparation for Habitation Module Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Habitation Module Construction","We are presently gathering materials for a habitation module. Complete stellar missions to assist in our efforts!","A habitation module is in high demand. We ask that contributors procure the necessary materials.","Searchingway",2,False,168,6,0,241039,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
73,"Groundwork for Habitation Module Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Habitation Module Construction","Projects are currently being scheduled for the construction of a habitation module. Stand by for upcoming opportunities!","Work on the habitation module will commence shortly. We appreciate your patience!","Searchingway",2,False,168,6,0,241039,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
74,"Habitation Module Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Habitation Module Construction Underway","We have commenced construction of a habitation module. Hop over and help us out!","Come and help us construct a habitation module fit for all our hardworking personnel!","Searchingway",2,False,168,6,0,241039,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
75,"Habitation Module Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Habitation Module Complete","Thanks to the efforts of all, a habitation module has been completed. Feel free to explore while we prepare for future projects!","With our habitation module ready for occupants, now is the time to nap! ...Or explore.","Searchingway",3,False,168,7,0,241040,1402,126,2,5,2,3,4,0,0,0,0,0,0,0,0,0
76,"Preparation for Essential Stations
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Essential Stations","We are presently gathering materials for energization and hydrofication stations. Complete stellar missions to assist in our efforts!","We need energization and hydrofication stations to manage our essential resources. We ask that contributors procure the necessary materials.","Searchingway",3,False,168,8,0,241041,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
77,"Groundwork for Energization Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Energization Expansion","Projects are currently being scheduled for the energization station's construction. Stand by for upcoming opportunities!","Work on the energization station will commence shortly. We appreciate your patience!","Searchingway",3,False,168,8,0,241041,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
78,"Energization Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Energization Expansion Underway","We have commenced construction of the energization station. Hop over and help us out!","Come and help us construct an energization station teeming with power!","Searchingway",3,False,168,8,0,241041,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
79,"Groundwork for Hydrofication Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Hydrofication Expansion","Projects are currently being scheduled for the hydrofication station's construction. Stand by for upcoming opportunities!","Work on the hydrofication station will commence shortly. We appreciate your patience!","Searchingway",4,False,168,9,0,241042,1401,126,3,5,2,3,4,0,0,0,0,0,0,0,0,0
80,"Hydrofication Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Hydrofication Expansion Underway","We have commenced construction of the hydrofication station. Hop over and help us out!","Come and help us construct an abundant hydrofication station!","Searchingway",4,False,168,9,0,241042,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
81,"Energization & Hydrofication Stations Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Energization & Hydrofication Stations Complete","Thanks to the efforts of all, the energization and hydrofication stations have been completed. Feel free to explore while we prepare for future projects!","Charge your exotablets, replenish your flasks, and be at ease─our energization and hydrofication stations are complete!","Searchingway",5,False,168,10,0,241043,1402,126,4,5,2,3,4,0,0,0,0,0,0,0,0,0
82,"Preparation for Mech Hangar Alpha Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Mech Hangar Alpha Expansion","We are presently gathering materials for upgrades to the mech hangar. Complete stellar missions to assist in our efforts!","Our mechs deserve an upgraded hangar! We ask that contributors procure the necessary materials.","Searchingway",5,False,168,11,0,241044,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
83,"Groundwork for Mech Hangar Alpha Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Mech Hangar Alpha Expansion","Projects are currently being scheduled for the mech hangar's renovation. Stand by for upcoming opportunities!","Work on the mech hangar will commence shortly. We appreciate your patience!","Searchingway",5,False,168,11,0,241044,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
84,"Mech Hangar Alpha Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Mech Hangar Alpha Expansion Underway","We have commenced renovation of the mech hangar. Hop over and help us out!","Come and help us upgrade our mech hangar and pamper our precious machinery!","Searchingway",5,False,168,11,0,241044,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
85,"Mech Hangar Beta Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Mech Hangar Beta Complete","Thanks to the efforts of all, the mech hangar has been outfitted with helpful upgrades. Feel free to explore while we prepare for future projects!","Have you ever seen a mech smile? Stop by our upgraded hangar, and you might!","Searchingway",6,False,168,12,0,241045,1402,126,5,5,2,3,4,0,0,0,0,0,0,0,0,0
86,"Preparation for Cosmoliner Beta Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoliner Beta Construction","We are presently gathering materials for a lengthy extension to the Cosmoliner. Complete stellar missions to assist in our efforts!","Let's extend the Cosmoliner from the northwest to the south! We ask that contributors procure the necessary materials.","Searchingway",6,False,168,13,0,241046,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
87,"Cosmoliner Beta Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Await the Cosmoliner's completion.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Beta Construction Underway","The Cosmoliner is under construction. Please wait until the extension is complete!","The Cosmoliner is currently being extended from the northwest to the south. We appreciate your patience!","Searchingway",6,False,168,13,0,241046,1452,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
88,"Cosmoliner Floatshore Filigree Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Floatshore Filigree Complete","The Cosmoliner now extends from the northwest to the south. Feel free to explore while we prepare for future projects!","Ride the Floatshore Filigree to travel from northwestern to southern Phaenna!","Searchingway",7,False,168,14,0,241047,1480,126,6,6,2,3,4,5,6,7,0,0,0,0,0,0
89,"Preparation for Crane Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Crane Construction","We are presently gathering materials for crane construction in Capsule Chasm. Complete stellar missions to assist in our efforts!","Time to construct a crane in Capsule Chasm! We ask that contributors procure the necessary materials.","Searchingway",7,False,168,15,0,241048,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
90,"Groundwork for Upper Crane Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Upper Crane Construction","Projects are currently being scheduled for the first phase of crane construction. Stand by for upcoming opportunities!","Work on the Capsule Chasm crane will commence shortly. We appreciate your patience!","Searchingway",7,False,168,15,0,241048,1451,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
91,"Upper Crane Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Upper Crane Construction Underway","We have commenced upper crane construction in Capsule Chasm. Hop over and help us out!","Come and help us construct the upper segments of Capsule Chasm's magnificent crane!","Searchingway",7,False,168,15,0,241048,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
92,"Groundwork for Lower Crane Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Lower Crane Construction","Projects are currently being scheduled for the second phase of crane construction. Stand by for upcoming opportunities!","Work on the Capsule Chasm crane will commence shortly. We appreciate your patience!","Searchingway",8,False,168,16,0,241049,1401,126,7,5,2,3,4,5,6,7,0,0,0,0,0,0
93,"Lower Crane Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Lower Crane Construction Underway","We have commenced lower crane construction in Capsule Chasm. Hop over and help us out!","Come and help us construct the lower segments of Capsule Chasm's magnificent crane!","Searchingway",8,False,168,16,0,241049,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
94,"Appliqué Crane Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Appliqué Crane Complete","Thanks to the efforts of all, the Appliqué Crane has been completed. Feel free to explore while we prepare for future projects!","Make use of our new Appliqué Crane, and explore the depths of Capsule Chasm!","Searchingway",9,False,168,17,0,241050,1481,126,8,6,2,3,4,5,6,7,0,0,0,0,0,0
95,"Preparation for Cosmoliner Gamma Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoliner Gamma Construction","We are presently gathering materials for a Cosmoliner extension into Capsule Chasm. Complete stellar missions to assist in our efforts!","Let's extend the Cosmoliner into Capsule Chasm! We ask that contributors procure the necessary materials.","Searchingway",9,False,168,18,0,241051,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
96,"Cosmoliner Gamma Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Await the Cosmoliner's completion.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Gamma Construction Underway","The Cosmoliner is under construction. Please wait until the Capsule Chasm extension is complete!","The Cosmoliner is currently being extended into Capsule Chasm. We appreciate your patience!","Searchingway",9,False,168,18,0,241051,1452,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
97,"Cosmoliner Chasmwind Filigree Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Chasmwind Filigree Complete","The Cosmoliner's extension into Capsule Chasm has been completed. Feel free to explore while we prepare for future projects!","Travel to Capsule Chasm with ease by way of the Chasmwind Filigree!","Searchingway",10,False,168,19,0,241052,1482,126,9,6,2,3,4,5,6,7,0,0,0,0,0,0
98,"Preparation for Beacon Camp Beta Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Beacon Camp Beta Expansion","We are presently gathering materials to expand Glassblowers' Beacon. Complete stellar missions to assist in our efforts!","The time is come to expand Glassblowers' Beacon! We ask that contributors procure the necessary materials.","Searchingway",10,False,168,20,0,241053,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
99,"Groundwork for Beacon Camp Beta Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Beacon Camp Beta Expansion","Projects are currently being scheduled for Glassblowers' Beacon. Stand by for upcoming opportunities!","Work on Glassblowers' Beacon will commence shortly. We appreciate your patience!","Searchingway",10,False,168,20,0,241053,1451,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
100,"Beacon Camp Beta Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Beacon Camp Beta Expansion Underway","We have commenced expansion of Glassblowers' Beacon. Hop over and help us out!","Come and join us at Glassblowers' Beacon, where we are renovating our remarkable camp into something incredible!","Searchingway",10,False,168,20,0,241053,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
101,"Beacon Camp Gamma Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Beacon Camp Gamma Complete","Thanks to the efforts of all, Glassblowers' Beacon is officially bigger and better than ever. Feel free to explore while we prepare for future projects!","The facilities at Glassblowers' Beacon are more convenient than ever! Enjoy exploring in absolute comfort!","Searchingway",11,False,168,21,0,241054,1483,126,10,6,1,3,4,5,6,7,0,0,0,0,0,0
102,"Preparation for Mech Hangar Beta Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Mech Hangar Beta Expansion","We are presently gathering materials for upgrades to the mech hangar. Complete stellar missions to assist in our efforts!","Our mech hangar could do with an upgrade. We ask that contributors procure the necessary materials.","Searchingway",11,False,168,22,0,241055,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
103,"Groundwork for Mech Hangar Beta Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Mech Hangar Beta Expansion","Projects are currently being scheduled for the mech hangar's renovation. Stand by for upcoming opportunities!","Work on the mech hangar will commence shortly. We appreciate your patience!","Searchingway",11,False,168,22,0,241055,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
104,"Mech Hangar Beta Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Mech Hangar Beta Expansion Underway","We have commenced renovation of the mech hangar. Hop over and help us out!","Help us upgrade the hangar for our hardworking mechs!","Searchingway",11,False,168,22,0,241055,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
105,"Mech Hangar Gamma Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Mech Hangar Gamma Complete","Thanks to the efforts of all, the mech hangar has been outfitted with sophisticated upgrades. Feel free to explore while we prepare for future projects!","Be sure to stop by the upgraded hangar and give our mechanical comrades a pat or a polish!","Searchingway",12,False,168,23,0,241056,1402,126,11,5,1,3,4,5,6,7,0,0,0,0,0,0
106,"Preparation for Cosmoport Maintenance
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoport Maintenance","We are presently gathering materials for upgrades to the cosmoport. Complete stellar missions to assist in our efforts!","If we hope to reach distant stars, we need to upgrade the cosmoport. We ask that contributors procure the necessary materials.","Searchingway",12,False,168,24,0,241057,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
107,"Groundwork for Cosmoport Maintenance
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Cosmoport Maintenance","Projects are currently being scheduled for the cosmoport's renovation. Stand by for upcoming opportunities!","Work on the cosmoport upgrades will commence shortly. We appreciate your patience!","Searchingway",12,False,168,24,0,241057,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
108,"Cosmoport Maintenance Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoport Maintenance Underway","We have commenced renovation of the cosmoport. Hop over and help us out!","Come and help us upgrade our cosmoport to facilitate interstellar travel!","Searchingway",12,False,168,24,0,241057,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
109,"Cosmoport Beta Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoport Beta Complete","Thanks to the efforts of all, the cosmoport has been outfitted with sophisticated upgrades. Feel free to explore while we prepare for future projects!","Our upgraded cosmoport will open the heavens to new stars and new opportunities!","Searchingway",13,False,168,25,0,241058,1402,126,12,5,1,3,4,5,6,7,0,0,0,0,0,0
110,"Preparation for Power Procurement
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Power Procurement","We are presently gathering materials for megapower panels. Complete stellar missions to assist in our efforts!","Time to prepare a megapower panel on Phaenna! We ask that contributors procure the necessary materials.","Searchingway",13,False,168,26,0,241059,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
111,"Groundwork for Power Procurement
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Power Procurement","Projects are currently being scheduled for megapower panel construction. Stand by for upcoming opportunities!","Work on the megapower panel will commence shortly. We appreciate your patience!","Searchingway",13,False,168,26,0,241059,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
112,"Power Procurement Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Power Procurement Underway","We have commenced construction of a megapower panel. Hop over and help us out!","Come and help us construct a mighty megapower panel capable of mustering massive amounts of power!","Searchingway",13,False,168,26,0,241059,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
113,"Groundwork for Additional Power Procurement
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Additional Power Procurement","Projects are currently being scheduled for additional megapower panel construction. Stand by for upcoming opportunities!","Work on another megapower panel will commence shortly. We appreciate your patience!","Searchingway",14,False,168,27,0,241060,1401,126,13,5,1,3,4,5,6,7,0,0,0,0,0,0
114,"Additional Power Procurement Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Additional Power Procurement Underway","We have commenced construction of another megapower panel. Hop over and help us out!","Come and help us construct another mighty megapower panel capable of mustering even more massive amounts of power!","Searchingway",14,False,168,27,0,241060,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
115,"Megapower Panels Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Megapower Panels Complete","Thanks to the efforts of all, two megapower panels have been completed. Feel free to explore while we prepare for future projects!","Our megapower panels keep our initiative fully charged! Let's keep going and going. And going!","Searchingway",15,False,168,28,0,241061,1402,126,14,5,1,3,4,5,6,7,0,0,0,0,0,0
116,"Preparation for Mobilization Station Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Mobilization Station Construction","We are presently gathering materials for a mobilization station. Complete stellar missions to assist in our efforts!","We need to build a drone hangar for a special operation. We ask that contributors procure the necessary materials.","Searchingway",15,False,168,29,0,241062,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
